type,genre,words
communication-log,EDF5,生存者は君だけだ。無事で良かった
communication-log,EDF5,何が良かっただ！ふざけるな！あそこには、仲間がいた！
communication-log,EDF5,私の兄もだ！
communication-log,EDF5,つぅっ、すまない……。F3に帰還する
communication-log,EDF5,無事を祈る
communication-log,EDF5,飛行物体が接近している！戦闘準備だ！
communication-log,EDF5,撃ち落としてやるぜ！
communication-log,EDF5,狙撃の腕を見込まれて入隊した。俺のためにあるような任務だな
communication-log,EDF5,来たぞ！構え！
communication-log,EDF5,撃てーっ！
communication-log,EDF5,お伝えしておくことがあります
communication-log,EDF5,聞こう
communication-log,EDF5,エイリアンの訪問は、今回が初めてではありません
communication-log,EDF5,何！？
communication-log,EDF5,始まりは17年前です。インドの山中で、驚くべき発掘がありました。宇宙船の残骸です。数千年前に墜落したものと思われます
communication-log,EDF5,数千年前だと！？そんな昔に地球に来ていたというのか！
communication-log,EDF5,そうです。インドの神話にはこうあります。空から黄金に輝く船が降りて来た、と。人々は、黄金の船をヴィマナと呼び、その姿を描き残しました。その絵は、我々の知るテレポーションシップに酷似しています
communication-log,EDF5,なんということだ……
communication-log,EDF5,プライマーは、人類に大きな影響を与えたはずです。あるいは、我々自身がプライマーが生み出した生物、あの怪物たちの様なものなのかもしれません
communication-log,EDF5,くそっ、人類はプライマーの掌の上で踊っているに過ぎないというのか！
communication-log,EDF5,飛行物体が、このエリアを通過します
communication-log,EDF5,通過させるな！すべて撃ち落せ！
communication-log,EDF5,飛行物体が来るぞー！
communication-log,EDF5,こちらフェンサー！敵を確認した！
communication-log,EDF5,ウイングダイバー、戦闘を開始します！
communication-log,EDF5,戦闘中の部隊を援護しろ
communication-log,EDF5,プライマーの存在を知った者たちは、各国の有力者に働きかけ、地球規模の軍事組織を作りました。人類の英知を結集し、最高の兵器を開発。さらに、世界中に前線基地を設置。過剰とも思える兵器を配備してきました
communication-log,EDF5,それが、EDFか……！
communication-log,EDF5,ですが、その行動自体が、プライマーの怒りを買ったのかもしれません。我々は気付いてはいけなかったのでしょう。彼らの存在に
communication-log,EDF5,飛行物体接近。敵、数え切れません！
communication-log,EDF5,新たな飛行物体が接近しています
communication-log,EDF5,アラネアを駆除しろ！
communication-log,EDF5,なんてデカいネットだ！
communication-log,EDF5,動きが取れない！助けてくれー！
communication-log,EDF5,降ろせ！降ろしやがれ！
communication-log,EDF5,ネットを攻撃しろ！
communication-log,EDF5,テレポーションアンカーから怪物だ！
communication-log,EDF5,テレポーションアンカーを壊さないと、怪物だらけになるぞ！
communication-log,EDF5,ネットに捕らえられた者がいる！ネットを破壊して救出しろ！
communication-log,EDF5,網に捕まってる！救助を！
communication-log,EDF5,助けてっ！
communication-log,EDF5,義勇兵として、戦闘に参加している勇士たちに朗報です！政府は、皆さんに正規兵と同じ待遇を与える決定をしました！しかも、この幸運はすべての義勇兵に与えられます！例外はありません。さあ、すぐにEDFの施設で登録を！新しい待遇と義務が待っています！
communication-log,EDF5,前進！
communication-log,EDF5,フェンサーに遅れを取るな！
communication-log,EDF5,ニクス隊、行くぞ
communication-log,EDF5,GO、GO！
communication-log,EDF5,また仕事かよ！休暇はいつ取れるんだ！？
communication-log,EDF5,ブレイザーが使えるのは俺だけだ！ならば居場所は最前線しかない！
communication-log,EDF5,エイリアンを迎え撃つ。敵は大軍だ。地上部隊の健闘を祈る！
communication-log,EDF5,歩兵部隊、俺たちが盾になる！
communication-log,EDF5,エイリアンが来るぞー！
communication-log,EDF5,ニクス、マスターアーム、オン！
communication-log,EDF5,エイリアンを迎え撃て！
communication-log,EDF5,重装甲のエイリアンを確認！
communication-log,EDF5,撃て！撃てー！
communication-log,EDF5,コンバットフレームを守れ！
communication-log,EDF5,近付く敵は、我々がやります！
communication-log,EDF5,エイリアンが再生してる！やつら、不死身だぞ！
communication-log,EDF5,エイリアンが怪物を従えてるぞ！
communication-log,EDF5,やつら、怪物を操ってる！
communication-log,EDF5,怪物、大群です
communication-log,EDF5,凄い数の怪物だぁ！
communication-log,EDF5,エイリアンが接近しています！
communication-log,EDF5,敵の揚陸船を確認！
communication-log,EDF5,エイリアンが降下して来るぞ！
communication-log,EDF5,狙撃兵だ！敵の狙撃兵がいるぞ！
communication-log,EDF5,ビルの上に狙撃兵がいる！
communication-log,EDF5,誰か！狙撃兵をやれ！
communication-log,EDF5,砲撃を要請する！あの狙撃兵を排除してくれ！
communication-log,EDF5,駄目だ！建物に隠れろ！
communication-log,EDF5,砲撃が来る！地上部隊、巻き込まれるなよ！
communication-log,EDF5,砲撃開始！
communication-log,EDF5,着弾を確認
communication-log,EDF5,タイガー1、前進する
communication-log,EDF5,タイガー2、前進
communication-log,EDF5,タイガー3、前進だ！
communication-log,EDF5,テレポーションアンカーが落下してきます
communication-log,EDF5,テレポーションアンカーが来たぞ！
communication-log,EDF5,怪物だー！
communication-log,EDF5,ひぃぃ！翼のあるやつだぁぁ！
communication-log,EDF5,やられた！腕がぁ！
communication-log,EDF5,東に敵だー！
communication-log,EDF5,西にもいるぞ！
communication-log,EDF5,敵の揚陸船を確認しました
communication-log,EDF5,レンジャー1-5は全滅だ！こっちも、もう、駄目だ！
communication-log,EDF5,レンジャー1-2、負傷者多数。建物に避難した
communication-log,EDF5,こっちに来るぞ！
communication-log,EDF5,退避ぃー！退避ぃー！
communication-log,EDF5,うわぁあああああああああああ！
communication-log,EDF5,助けに行くぞ！う、うわああああああああああああ！
communication-log,EDF5,作戦を継続してください！
communication-log,EDF5,我々にはもう後がない！戦え！敵を防ぎ止めろ！
communication-log,EDF5,空軍はまだ上空にいる！エアレイダー、空爆地点を指示しろ！
communication-log,EDF5,落下物確認！
communication-log,EDF5,来たぞー！
communication-log,EDF5,向こうにもだ！
communication-log,EDF5,ほんとに落ちて来たぞ！
communication-log,EDF5,テレポーションアンカーの落下を確認！
communication-log,EDF5,全員無事か！？
communication-log,EDF5,負傷者なし。テレポーションアンカーの破壊に向かいます
communication-log,EDF5,怪物が来るぞーっ！
communication-log,EDF5,全方位に怪物がいるぞ！
communication-log,EDF5,囲まれてる！ヤバいぞ！
communication-log,EDF5,予測が正確すぎたか。よりによって、落下地点の中心とは！
communication-log,EDF5,怪物の数が多すぎる！どうなってるんだ！
communication-log,EDF5,落下したのはビッグアンカーのようです
communication-log,EDF5,ビッグアンカーだと！？
communication-log,EDF5,落下したのはビッグアンカーだ。多数の怪物を送り込んでくるぞ！
communication-log,EDF5,多数の怪物と交戦中！
communication-log,EDF5,他の部隊と合流しろ！戦力を集中させて、アンカーをひとつずつ破壊するんだ！
communication-log,EDF5,フェンサーチームと合流しろ
communication-log,EDF5,ウイングダイバーと合流しろ
communication-log,EDF5,こちらレンジャー7！戦闘中の部隊を援護する！
communication-log,EDF5,怪物の大群だーっ！
communication-log,EDF5,10隻すべてのマザーシップが移動を開始。目標は破壊を免れている都市。そして軍事拠点です
communication-log,EDF5,わずかに残った人類を消去するつもりか
communication-log,EDF5,全戦力を結集し、世界各地で、マザーシップへの攻撃を行います
communication-log,EDF5,マザーシップに対抗する手段はない。だが、勝算が無くても戦わねばならない！たとえ結果が同じだろうとな！
communication-log,EDF5,とうとう地上で繁殖を始めやがったぞ！
communication-log,EDF5,怪物は、地球環境に適応しつつあるんだ！
communication-log,EDF5,マザーモンスターを駆除する！卵もだ！
communication-log,EDF5,卵を破壊しろ！ひとつも残すな！
communication-log,EDF5,卵は雨に濡れても平気なのか！？
communication-log,EDF5,やつらは簡単に繁殖出来るって訳だ
communication-log,EDF5,付近の怪物が、このエリアを目指して進んでいます！
communication-log,EDF5,マザーモンスターが怪物を呼んだというのか！？
communication-log,EDF5,マザーモンスターが怪物を呼びやがった！
communication-log,EDF5,手に負える数じゃないぞ！
communication-log,EDF5,こちらEDF総司令官。私は、極秘地点で活動を続けている。だが、とうとう敵に発見されたようだ。皆に言っておく。この事態は想定済みである。新たな司令官が任務を引き継ぐ。何も問題はない。戦いは続く！エイリアンをこの星から追い払え！その仕事は皆に任せる！以上だ！
communication-log,EDF5,怪物の群れが作戦エリアに侵入しました！
communication-log,EDF5,怪物は、増える一方じゃないですか……！
communication-log,EDF5,卵が割れた！出て来やがるぞ！
communication-log,EDF5,卵が一斉に孵化！逃げてください！
communication-log,EDF5,踏み止まれ！怪物を殲滅しろ！
communication-log,EDF5,街中にネットが張られてるぞ！
communication-log,EDF5,街を巣に作り変えやがった！
communication-log,EDF5,生存者がいるぞ！
communication-log,EDF5,ネットを破壊して、生存者を助けるぞ！
communication-log,EDF5,Yes,sir！
communication-log,EDF5,怪物を、攻撃しろーっ！
communication-log,EDF5,おおおおおおお！
communication-log,EDF5,ここは生存者が多く残っているエリアです。迅速に怪物を駆除してください
communication-log,EDF5,キングがいる！手強いぞ！
communication-log,EDF5,テレポーションアンカーを確認
communication-log,EDF5,こちらフェンサー！アラネアと戦闘中！援護してくれぇ！
communication-log,EDF5,フェンサーが戦闘中だ。援護しろ
communication-log,EDF5,酷い有様だ。なんとかしてみせろ！
communication-log,EDF5,マザーシップ・ナンバー2が、EDF総司令部を攻撃。総司令部は、消滅しました
communication-log,EDF5,くそぉ！
communication-log,EDF5,あれが、マザーシップ・ナンバー9か！
communication-log,EDF5,揚陸船から、エイリアンが降下してくるぞ！
communication-log,EDF5,マザーシップに手を出す必要はない！それ以外の敵を撃破しろ！
communication-log,EDF5,新型のドローンだ！
communication-log,EDF5,マザーシップから、ドローンが降下しました！
communication-log,EDF5,ドローンを破壊しろ！
communication-log,EDF5,揚陸船を確認
communication-log,EDF5,宇宙服野郎が来るぞー！
communication-log,EDF5,南米に降下したマザーシップ・ナンバー10により、シェルターAが破壊されました。これにより、我々は備蓄物資の半分以上を失ったことになります
communication-log,EDF5,ドローンだ！
communication-log,EDF5,インペリアルドローンを確認
communication-log,EDF5,インペリアルドローンが来る！手強いぞ！
communication-log,EDF5,持ちこたえるのは無理だ！
communication-log,EDF5,援軍はまだなのか！？
communication-log,EDF5,援軍はまもなく到着する！踏み止まれ！
communication-log,EDF5,ギガンティック・アンローダー バルガ、マザーシップへの攻撃を開始する
communication-log,EDF5,突入！
communication-log,EDF5,蹴散らせ！
communication-log,EDF5,バルガと共に進め！
communication-log,EDF5,こんなデカブツを運ばなけりゃ、もっと早く来れたんだ！
communication-log,EDF5,いや、バルガなら、マザーシップを破壊出来る
communication-log,EDF5,ギガンティック・アンローダー バルガ、突入する
communication-log,EDF5,歩兵部隊、バルガを盾にしろ
communication-log,EDF5,生き延びてると思っていた。お前ならな
communication-log,EDF5,敵揚陸船が接近してきます
communication-log,EDF5,テレポーションシップが来たぞー！
communication-log,EDF5,重武装のやつだ！
communication-log,EDF5,歩兵部隊、バルガを援護してくれ
communication-log,EDF5,マザーシップが高度を上げました！
communication-log,EDF5,マザーシップ、上昇中です！
communication-log,EDF5,くそぉ、悠々と逃げていくぞ！
communication-log,EDF5,こちらバルガ。追撃は難しい
communication-log,EDF5,分かっている！それ以外の敵を殲滅しろ！
communication-log,EDF5,シェルターDも壊滅。備蓄物資は、さらに減少しました。今後の戦いが厳しくなりそうです
communication-log,EDF5,それがなんですか！備蓄なんてもう必要ない！使う人がいないんですよ！
communication-log,EDF5,先行部隊からの連絡が途絶えた。救援に向かう
communication-log,EDF5,このエリアに多数のテレポーションアンカーが落下した。それが怪物を送り込んでいるようだ
communication-log,EDF5,こんな地下にアンカーかよ……
communication-log,EDF5,もし発見出来なかったら、アンカーが地下に怪物を送り続けるのか！
communication-log,EDF5,そうなったら終わりだ。必ず見つけ出すぞ！
communication-log,EDF5,テレポーションアンカーだ！
communication-log,EDF5,γ型だ！
communication-log,EDF5,近付く前にやれ！潰されるぞ！
communication-log,EDF5,アンカーを破壊しました
communication-log,EDF5,巨大なβ型がいるぞ！
communication-log,EDF5,あれはキングだ！
communication-log,EDF5,テレポーションアンカーを破壊
communication-log,EDF5,先行部隊はどうなったんだ
communication-log,EDF5,必ず生存者がいるはずだ。捜し出すぞ！
communication-log,EDF5,いつまでこんな所にいればいいんだぁ！
communication-log,EDF5,救出ミッションが始まっている！耐えるんだ
communication-log,EDF5,気が狂いそうです！
communication-log,EDF5,アンカーの破壊に成功
communication-log,EDF5,怪物だ！大群だぞ！
communication-log,EDF5,うわあああああああ！
communication-log,EDF5,大丈夫だ……俺は大丈夫だ……
communication-log,EDF5,来てくれると信じていたぞ！
communication-log,EDF5,幻、じゃないよな……。本物の援軍だ！
communication-log,EDF5,巨大な怪物を見た。キングだ……！
communication-log,EDF5,テレポーションアンカーがあるぞ！
communication-log,EDF5,キングです！キングを確認！
communication-log,EDF5,マザーシップの攻撃で、大都市はほぼ壊滅しました
communication-log,EDF5,街を破壊されたからなんだって言うんです！街にはもう誰も住んでない！
communication-log,EDF5,エイリアンは山に怪物を投下してるんですよ！山に逃げた人々を殺すために！
communication-log,EDF5,ウォーバルガ
communication-log,EDF5,バルガ隊、前方に展開しろ
communication-log,EDF5,各隊止まれ。バルガ隊が来るぞ
communication-log,EDF5,あれはウォーバルガだ！8機もあるぞ！
communication-log,EDF5,バルガ隊が壁を作る。各隊はバルガを援護しつつ、接近する敵を攻撃しろ
communication-log,EDF5,ノーブルよりバルガ全機へ。切り離す。衝撃に備えろ！
communication-log,EDF5,切り離せ！
communication-log,EDF5,バルガ7、脚部にわずかな破損！
communication-log,EDF5,全機、バトルオペレーション！
communication-log,EDF5,バルガ隊、アタックだ！
communication-log,EDF5,バルガ2、交戦します
communication-log,EDF5,バルガ3！突っ込むぞ！うおおおおっ！
communication-log,EDF5,バルガ4、アタック！
communication-log,EDF5,バルガ5、攻撃する
communication-log,EDF5,バルガ6、戦闘開始！
communication-log,EDF5,バルガ8、なんとかやってみます
communication-log,EDF5,バルガ7、どうした
communication-log,EDF5,バルガ7、右足の調子が良くない。俺のじゃない、バルガの足だ！
communication-log,EDF5,各機、敵に接近！近接戦闘！
communication-log,EDF5,各車、射撃用意
communication-log,EDF5,バルガ1より全隊。バルガに武装はない。接近してぶちかますだけだ！ 我々に構わず攻撃しろ。バルガごと敵を撃て！
communication-log,EDF5,戦闘用といっても元はクレーン。頑丈さだけが取り柄だ。構わず撃て！
communication-log,EDF5,EMCはエルギヌスを狙え
communication-log,EDF5,歩兵部隊、EMCを守れ
communication-log,EDF5,左方向からも敵です！
communication-log,EDF5,怪物が接近しています
communication-log,EDF5,バルガはエルギヌスに強いが、怪物には弱い。歩兵部隊、怪物を倒しバルガを守れ
communication-log,EDF5,糸を出す怪物が来るぞー！
communication-log,EDF5,こちらスカウト。右方向にエイリアンを確認！
communication-log,EDF5,左右に展開したエイリアンが攻撃を開始
communication-log,EDF5,左右からの攻撃です！
communication-log,EDF5,巨大な怪物が作戦エリアに接近！あっ、エルギヌスの群れです！
communication-log,EDF5,エルギヌスの群れだと！？
communication-log,EDF5,なんてことだ
communication-log,EDF5,こいつらが市街地に入ってみろ。一瞬で街がなくなるぞ！
communication-log,EDF5,全隊、攻撃！
communication-log,EDF5,バルガを守れ！
communication-log,EDF5,バルガ隊の戦力が低下
communication-log,EDF5,こちらスカウト！怪物が接近！
communication-log,EDF5,重装甲のエイリアンを確認！
communication-log,EDF5,重装甲のエイリアンがいるぞ！
communication-log,EDF5,あれはシールドベアラーだ！
communication-log,EDF5,エイリアンの装甲は強固だ！一箇所を狙え！
communication-log,EDF5,飛行物体を確認！飛行型の怪物です！
communication-log,EDF5,飛行型はバルガの天敵だ！地上部隊、飛行型を攻撃しろ！
communication-log,EDF5,苦手なやつが来たぞ
communication-log,EDF5,怪物とは相性が悪い
communication-log,EDF5,地上部隊、援護してくれ！
communication-log,EDF5,怪生物、アーケルスを確認！複数です！
communication-log,EDF5,複数のアーケルスだと！？
communication-log,EDF5,バルガ隊！アーケルスが来るぞ！迎え撃て！
communication-log,EDF5,あれは、アーケルスだ！アーケルスの軍団が来やがった！
communication-log,EDF5,一体で街を壊滅させるやつだぞ！手に負える相手じゃない！
communication-log,EDF5,バルガ1、損傷した！
communication-log,EDF5,バルガ2、破損個所多数！
communication-log,EDF5,バルガ3、やられた！まだいけるぞー！
communication-log,EDF5,バルガ4、激しく損傷！
communication-log,EDF5,バルガ5、装甲破損！
communication-log,EDF5,バルガ6、中破！
communication-log,EDF5,バルガ7、黄色いランプが光ってる。なんだこれぇ
communication-log,EDF5,バルガ8、そ、損傷しました！
communication-log,EDF5,バルガ1、大破した！出力低下！
communication-log,EDF5,バルガ2、損傷個所多数！
communication-log,EDF5,バルガ3！満身創痍だ！
communication-log,EDF5,バルガ4、大破！脱出準備！
communication-log,EDF5,バルガ5、損傷大。もう、持ちません！
communication-log,EDF5,バルガ6、装甲破損！出力、大幅に低下！
communication-log,EDF5,バルガ7！赤いランプが光ってる！やばいぞ！
communication-log,EDF5,バルガ8、機体から異音！助けて！
communication-log,EDF5,うぅわあああああ！
communication-log,EDF5,うわあぁぁぁぁぁぁ！
communication-log,EDF5,うわあぁあぁぁ！！
communication-log,EDF5,ぁぁぁあああぁ！
communication-log,EDF5,うわああああ！
communication-log,EDF5,きゃぁあぁああぁあ！
communication-log,EDF5,うわぁああああああああああ！
communication-log,EDF5,うああああああぁぁ！
communication-log,EDF5,タッドポウルを確認
communication-log,EDF5,エイリアンが飛んでるぞー！
communication-log,EDF5,エイリアンが接近しています
communication-log,EDF5,囲まれてるぞ！
communication-log,EDF5,Bチームを投入する！
communication-log,EDF5,ノーブルよりバルガBへ。まもなく切り離す！
communication-log,EDF5,行くぞ！
communication-log,EDF5,全機、バトルオペレーション！
communication-log,EDF5,バルガBチーム、攻撃開始！各個に敵を攻撃せよ
communication-log,EDF5,Aチームがこれほどやられるとは。敵は化け物だ。慎重に行け
communication-log,EDF5,アーケルスは手強い！各隊、バルガ隊を援護しろ！
communication-log,EDF5,うううおあああああ！
communication-log,EDF5,バルガ隊、被害甚大。これほどの被害が出るなんて！
communication-log,EDF5,バルガはもう一体ある。戦場に投下するぞ！
communication-log,EDF5,そのバルガは、ベース223にあったマーク1です！
communication-log,EDF5,構わん！急げ！
communication-log,EDF5,しかし、パイロットすら……
communication-log,EDF5,ストーム1、バルガを投下する！搭乗しろ！
communication-log,EDF5,ストーム1、バルガに乗れ！
communication-log,EDF5,怪物の姿が見えないぞ！
communication-log,EDF5,人影もだ！
communication-log,EDF5,静まり返ってる。何があったんだ？
communication-log,EDF5,あのビルを見ろ！
communication-log,EDF5,ビルが、どうなってんだ！
communication-log,EDF5,怪物が出て来やがった！
communication-log,EDF5,速いぞ！もう目の前まで来やがった！
communication-log,EDF5,撃てー！撃てー！
communication-log,EDF5,これは、侵略生物αの変異体のようです
communication-log,EDF5,信じられないスピードだ！
communication-log,EDF5,ビルが崩れるぞー！
communication-log,EDF5,怪物だ！やつら、ビルを食ってる！
communication-log,EDF5,見ろ！ビルが崩れるぞー！
communication-log,EDF5,怪物だ！怪物が食い破りやがった！
communication-log,EDF5,この変異体は、コンクリートやプラスチックを餌として繁殖するようです
communication-log,EDF5,なんだと！？ビルや家を食べて増えるということか！
communication-log,EDF5,そうです。放置すれば、建造物はすべて消滅することになるでしょう
communication-log,EDF5,都市そのものが、やつらの餌か
communication-log,EDF5,建物を食い破る怪物だと！？いよいよ人類はヤバくなってきたぜ！
communication-log,EDF5,ビルの異変を確認！
communication-log,EDF5,ビルが崩れるぞー！
communication-log,EDF5,怪物が、ビルを餌にしやがったんだ！
communication-log,EDF5,怪物を攻撃しろ！絶対に逃がすな！
communication-log,EDF5,ウイングダイバーに援護させる！合流しろ！
communication-log,EDF5,あのビルだ！
communication-log,EDF5,怪物だ！怪物が、ビルを食ってる！
communication-log,EDF5,ビルの中を食い破って、繁殖しやがった！
communication-log,EDF5,全滅させないと、街が消えちまうぞ！
communication-log,EDF5,いくらなんでも多過ぎる！
communication-log,EDF5,駆除しきれないぞ！
communication-log,EDF5,この怪物が送り込まれてきたということは、エイリアンの作戦は、最終段階に入ろうとしているようです
communication-log,EDF5,人類の駆除が進んだことを確認し、次はすべての人工物を消し去るつもりか
communication-log,EDF5,痕跡すら残さず、文明を消滅させる。地球を人類の誕生前に戻すつもりでしょう
communication-log,EDF5,環境を汚染せずに、人類だけを消し去る。やつらは、それをやってのけようとしている
communication-log,EDF5,突撃だああ！
communication-log,EDF5,うおおおおおおおお！
communication-log,EDF5,アンカーはシールドベアラーに守られている。中途半端な攻撃は通じないぞ！
communication-log,EDF5,突撃して、一気に叩き潰せぇ！
communication-log,EDF5,グリムリーパー、突入する！
communication-log,EDF5,光の壁に突っ込むぞ！
communication-log,EDF5,グリムリーパーの援護がある！恐れるな！
communication-log,EDF5,空から怪物が来るぞー！
communication-log,EDF5,飛行型だ！
communication-log,EDF5,足を止めるな！突っ込むぞぉ！
communication-log,EDF5,撃ちまくれー！
communication-log,EDF5,目標はあの山の上だ！
communication-log,EDF5,一気に山を駆け上がるぞ！
communication-log,EDF5,駄目だ。敵が多すぎて進めない！
communication-log,EDF5,前進不能です！
communication-log,EDF5,なんとか、進まなければ！
communication-log,EDF5,くそっ、グリムリーパーがいてこのザマか！
communication-log,EDF5,よし、シールドベアラーを破壊したか！
communication-log,EDF5,よし！ウイングダイバーを突入させる！
communication-log,EDF5,ダイバー1、突入！
communication-log,EDF5,ダイバー2、突入！
communication-log,EDF5,ダイバー3、突入！
communication-log,EDF5,ウイングダイバー、敵を蹴散らせ！
communication-log,EDF5,ウイングダイバーが援護に向かった。合流しろ
communication-log,EDF5,破壊を確認
communication-log,EDF5,よくやった！シールドベアラーを倒したぞ！
communication-log,EDF5,破壊しました
communication-log,EDF5,緑の怪物だ！
communication-log,EDF5,緑の変異種を確認
communication-log,EDF5,聞いてください
communication-log,EDF5,私は神を探しています
communication-log,EDF5,なんの話だ？
communication-log,EDF5,インドの神話に、こんな記述があります。空から卵型の船が現れ、中から神が降臨した、と
communication-log,EDF5,卵型の船から、神が
communication-log,EDF5,それがどうした
communication-log,EDF5,卵型の船に乗った神。それは、おそらくエイリアンです。しかも、王や皇帝の様な存在だと考えられます。もし、その者を倒すことが出来れば
communication-log,EDF5,それは君個人の見解のようだな
communication-log,EDF5,世界中の神話に共通して登場するのです！空から降りて来る宇宙卵が。卵から現れた神が、人々に文明を授けたと！
communication-log,EDF5,我々は軍人だ。想像ではなく、現実に戦う！多くの兵士が今も戦場にいることを忘れるな！
communication-log,EDF5,分かっています！ですが、信じたい！信じたいのです！戦況は絶望的。でも、卵型の船を破壊すれば、人類は勝てる！
communication-log,EDF5,分かった……！希望は、必要だ
communication-log,EDF5,前進！
communication-log,EDF5,Yes,sir！
communication-log,EDF5,怪物を引き連れたエイリアンを殲滅する
communication-log,EDF5,敵は山の向こうだ！行くぞ！
communication-log,EDF5,うおおおおおーっ！
communication-log,EDF5,この山は敵に占領されている！油断するな！
communication-log,EDF5,Yes,sir！
communication-log,EDF5,山を駆け上がるぞ！
communication-log,EDF5,有翼型エイリアンが山岳部に侵入！
communication-log,EDF5,上だ！上から来るぞ！
communication-log,EDF5,有翼型エイリアンです！
communication-log,EDF5,空から来るぞ！翼のあるエイリアンだ！
communication-log,EDF5,空もエイリアンに制圧されてる！空軍はどうしたんだ！
communication-log,EDF5,有翼型エイリアンを確認！
communication-log,EDF5,空を見ろ！エイリアンが飛んでるぞ！
communication-log,EDF5,陸も空もエイリアンだらけだ！ここは本当に地球なのかよ！
communication-log,EDF5,ちくしょー！ここは俺たちの星だぞ！
communication-log,EDF5,有翼型エイリアンの大群を確認
communication-log,EDF5,有翼型エイリアンが来るぞ！
communication-log,EDF5,卵型の宇宙船さえ見つかれば！
communication-log,EDF5,まだそんなことを！
communication-log,EDF5,世界中の神話に登場する宇宙の卵！偶然とは思えません、必ずあるはずです。神が乗る、卵型宇宙船が！
communication-log,EDF5,神話はともかく、敵のコマンドシップが存在する可能性はある。旗艦を叩くことが出来れば船団は崩壊する。存在すればの話だが
communication-log,EDF5,敵に囲まれた！援軍が必要だ！
communication-log,EDF5,敵だらけだーっ！
communication-log,EDF5,テレポーションシップに囲まれてるぞ！
communication-log,EDF5,応答してくれ！なぜ返事をしない！
communication-log,EDF5,作戦司令本部は、敵の攻撃を受けました。今は私がサポートします
communication-log,EDF5,援軍を頼む！
communication-log,EDF5,それが、展開中の部隊は全滅。基地も……
communication-log,EDF5,くそっ！
communication-log,EDF5,このエリアは壊滅だ。だがやつらは手を緩める気はない。俺たちを殺した後、残された人類を殺しに行く。それを許す訳にはいかない！
communication-log,EDF5,俺たちを追い詰めたつもりだろうが、残念だな！逃げる気はない！
communication-log,EDF5,すでに我々に勝利はない。後は、どれだけ敵を道連れにするかだ！
communication-log,EDF5,エイリアンを投下する気だ！
communication-log,EDF5,もぉぉお終いだ！
communication-log,EDF5,この状況でテレポーションシップを撃墜するなんて！
communication-log,EDF5,テレポーションシップを撃墜！信じられない！
communication-log,EDF5,エイリアンが降下しています
communication-log,EDF5,撃墜！
communication-log,EDF5,敵の殲滅を確認！……ありがとう！
communication-log,EDF5,こちらスカウト！エイリアンは、巨大な怪物を多数連れています！恐るべき軍団です！
communication-log,EDF5,前進！
communication-log,EDF5,怪物共を殲滅するぞ！
communication-log,EDF5,退避！退避ー！
communication-log,EDF5,退避しろ！
communication-log,EDF5,待て！勝ち目はない。逃げろ！
communication-log,EDF5,逃げる？どこにだ！
communication-log,EDF5,基地は壊滅だ。街も怪物だらけ。帰る場所なんてない！
communication-log,EDF5,怪物を放置すれば、生き残ったわずかな人々も殺される！俺たちなら被害を減らせる！
communication-log,EDF5,デカブツ共をやるぞ
communication-log,EDF5,おおおおおーっ！
communication-log,EDF5,基地にいたやつらの仇を討つ！
communication-log,EDF5,スカウト、戦闘に参加する！
communication-log,EDF5,今から、俺たちはレンジャーだ！
communication-log,EDF5,覚悟は出来てる！俺たちも戦う！
communication-log,EDF5,エイリアンが怪物共を指揮している！エイリアンを攻撃しろ－！
communication-log,EDF5,エイリアンが何かしている！
communication-log,EDF5,怪生物が来るぞぉ！
communication-log,EDF5,こちら作戦司令本部。生存者はいるか！？
communication-log,EDF5,こちらは地下施設で作戦を再開した。絶望するにはまだ早い！戦闘を続行しろ！
communication-log,EDF5,ストーム4の救助に向かう！
communication-log,EDF5,急げ！ストーム4を救出するぞ！
communication-log,EDF5,こちらストーム4！怪物と交戦中
communication-log,EDF5,救出部隊がそちらに向かっている。持ちこたえろ！
communication-log,EDF5,急げ！ストーム4を救出しろ！
communication-log,EDF5,ストーム4の救出が任務だ
communication-log,EDF5,我々は敵軍のど真ん中だ。覚悟だけはしておけ
communication-log,EDF5,こちらストーム4！救援は無用！
communication-log,EDF5,なんだと！？
communication-log,EDF5,周囲は怪物だらけ！救援は無用！戦力を温存されたし！
communication-log,EDF5,繰り返す！救援は無用！
communication-log,EDF5,飛行型の怪物だー！
communication-log,EDF5,右だ！右から来るぞ！
communication-log,EDF5,空を飛ぶエイリアンもいる！
communication-log,EDF5,怪物だらけだぁ！
communication-log,EDF5,救助どころか、全員まとめてやられるぞ！
communication-log,EDF5,撃ちまくれぇー！
communication-log,EDF5,すまない！死地に招いたようだ！
communication-log,EDF5,怪物が来るぞー！
communication-log,EDF5,翼のあるエイリアンだ！
communication-log,EDF5,どうしても卵型宇宙船が見つからないのです。どうしても……！
communication-log,EDF5,たとえ見つかってもどうにもなるまい。我々は、マザーシップの一隻すら破壊出来ずにいる。ましてや敵の旗艦など
communication-log,EDF5,怪物を確認
communication-log,EDF5,こちらストーム3。手のかかるお嬢さん方を救出に向かう
communication-log,EDF5,よぅ、ストーム1。お前も死にに来たか
communication-log,EDF5,怪物が、近付いています！
communication-log,EDF5,こちらストーム2！ストーム4の救援に向かう！
communication-log,EDF5,ストーム1！来ると思っていたぞ！
communication-log,EDF5,新たなマザーシップを確認！このエリアに接近しています
communication-log,EDF5,新たなだと！？
