genre,voice
5,バルガを援護しろ！
5,アーケルスの撃破に成功！
5,バルガは十分な戦力になり得ることが証明されました。現在、放棄されていた十数機を回収しています。いずれ、対アーケルス用兵器として戦線に投入されるはずです
5,ビッグアンカーを確認！
5,破壊しろ！
5,ビッグアンカーを確認
5,ここに落ちて来るぞー！
5,こんなの、俺たちだけでやるのかよ！
5,仕方ない！みんな死んじまったんだ！
5,ビッグアンカーが起動したぞー！
5,怪物が送られてきます！
5,ビッグアンカーを攻撃しろ！
5,ビッグアンカーを破壊！
5,ビッグアンカーはひとつじゃないぞ！
5,すべてのアンカーを破壊しろ！
5,これほどの状況でも生存するなんて！
5,有翼型エイリアンを確認！
5,市民を守らねばならない！有翼型エイリアンを攻撃しろ！
5,了解
5,羽のあるエイリアンか。見るのは初めてだ
5,俺は何度も見た。夢にまで出てきやがった
5,こいつは、食われそうになった
5,あいつらは知的生命体じゃない。猛獣だ！
5,戦闘用意！
5,来るぞーっ！
5,以後、有翼型エイリアンを、タッドポウルと呼称します
5,タッドポウルだと？
5,有翼型エイリアンは、我々が最初に遭遇したエイリアンの幼生体です。いずれ変態してエイリアンになると思われます
5,エイリアンの子供という訳か
5,無数に生まれた幼生体が、環境や外敵という試練に晒され、生き残った個体だけが成長するのでしょう
5,いわば、種がこの星に適応するための過程なのです
5,エイリアンは本気でこの星に移住するつもりのようだな
5,ならば倒さねばならない！成長すれば、恐るべき脅威となる！
5,飛行物体を確認
5,また来るぞ！
5,数が多すぎる！俺たちじゃ無理だ！
5,やらなければやられる！生き延びるために、撃てー！
5,有翼型エイリアンが作戦エリアに侵入！
5,まだ来るのか！
5,持ちこたえられないぞ！
5,フェンサーチーム、現地に到着
5,よく持ちこたえたな。援護するぞ！
5,有翼型エイリアン、さらに数を増しています！
5,また来たぞ！
5,もう駄目だぁ！
5,グリムリーパー、敵を確認した
5,お前か。ふ、道理で
5,お前の戦場は、いつもこうだな
5,行くぞ！ついて来い！
5,怪物が、来ます！
5,敵に突っ込むぞ！
5,おおおおおおーっ！
5,足元に気をつけろ！落ちたら命はないぞ！
5,あの機械はなんだ！
5,エイリアンが設置したと思われる機械を発見
5,機械から、怪物が出て来るぞ！
5,あれは、転送装置だ！
5,あの機械は、小型のテレポーションアンカーです。怪物が送り込まれてきます
5,破壊しろ！
5,あの機械を破壊するぞ！
5,俺に続け！
5,落ちるなよ！慎重に進め！
5,装置を発見！
5,装置を発見し、破壊する！
5,落ちるなよ！常に足元に気を配れ！
5,装置を、見つけました！
5,装置があるぞ！
5,地下を探索し、すべての装置を破壊しろ！
5,敵は地下に直接怪物を転送させ、繁殖させるつもりだ。そうはさせない！
5,周囲に反応、多数です！
5,あれはなんだ！
5,見つけた！だが、数が多すぎるぞ！
5,転送装置だ！すべて破壊しろ！
5,転送装置をすべて破壊しろ！
5,転送装置を破壊し、すべての怪物を駆除しろ！
5,大丈夫かー！？
5,こっちだ！戻って来ーい！
5,俺たちはこっちだ！生きているなら合流しろ！
5,上だー！上に登れー！
5,装置は上だー！登れー！
5,橋を確保！
5,周囲を警戒しろ！
5,γ型です！γ型が来ます！
5,撃てー！防ぎ止めろ！
5,は、速すぎる！
5,こんな橋、怪物が乗ったら壊れちまうぞ！
5,後退だ！橋から離れろ！
5,後退だぁーっ！
5,橋がもたない！下がれぇー！
5,橋が崩れたぞぉ！
5,へ、怪物は谷底に真っ逆さまだ！
5,深い谷じゃない！登って来るぞ！
5,撃ちまくれー！
5,何か聞こえます！
5,γ型です！
5,海岸に、γ型の一群を確認
5,γ型が、接近しているとのことです！
5,γ型だー！
5,数が多すぎる！
5,滅茶苦茶だぁ！
5,怪物が、怪物が……！
5,こりゃひでぇ……！
5,市街地は、アラネアの巣に覆われている！
5,このエリアにはまだ住民がいる！アラネアを駆除しろ！
5,アラネアを攻撃する！
5,ネットに気をつけろ！
5,巨大な、ネットがあります！
5,なんて巨大な巣だ！
5,ネットの下にテレポーションアンカーを確認！
5,アラネアは、テレポーションアンカーの上に巣を作っている！
5,アンカーから出現したアラネアが、ネットで守りを固めているのか！
5,まるで生物のバリアだ！
5,このエリアは、生存者がまだ大勢いるはずです。アラネアの駆除を優先してください
5,分かっている！だが、我々の戦力は乏しい。やれる保障はない
5,エイリアンは、人の住んでる区画を狙ってアンカーを落としています。どこかで私たちを見ているんです！どこかで！
5,テレポーションアンカー、破壊
5,アンカー撃破
5,テレポーションアンカーを排除
5,政府は失業者対策を、さらに強化することを発表しました。EDF新規入隊者への一時金は、5万ドルに増額。さらに、入隊1年後に、一時金50万ドルが支給されます！
5,アンカー、破壊成功です
5,巣は目の前だ！
5,接近に成功しました
5,作戦の第一段階を開始します。対空ミサイルを搭載したコンバットフレームで、周囲の飛行型を駆除
5,コンバットフレームの対空ミサイルで、飛行型を殲滅する
5,攻撃を開始しろ
5,クイーンがいなければ恐れるものはない。飛行型を駆除しろ！
5,飛行型を、排除しろ！
5,飛行型を撃てー！
5,対空特化型だ。飛行型を叩き落としてやる！
5,対空ミサイルの重量で動きが鈍い。歩兵部隊、援護してくれ！
5,ミサイルを食らえ！
5,寄って来い！すべて撃ち落す！
5,食らえ！食らえ！食らえ！
5,歩兵部隊、コンバットフレームを守れ！
5,飛行型はコンバットフレームに任せ、巣を攻撃しろ
5,巣に損傷を与えたようです！
5,第二段階に移行。重火砲で巣を破壊します
5,タンク、突入しろ
5,突っ込むぞ！
5,タンクが盾になる。歩兵はタンクに隠れろ！
5,コンバットフレームを守れ！
5,撃てーっ！
5,巣を破壊しろ！
5,こちらスカウト。攻撃の効果を確認！巣は傾き始めています！
5,いいぞ！攻撃を続けろ！
5,巣を攻撃しろ
5,こちらスカウト！巣から飛行型が出現しています！
5,こちらスカウト！クイーンです！クイーンを確認！
5,部隊の後方から、クイーンが接近しています！
5,戻ってきたのか！
5,すでに飛行型の繁殖は始まっていたというのか！？
5,作戦は続行します！攻撃を続けてください
5,クイーンが来るぞ！攻撃しろ！
5,後ろだ！後ろから来るぞ！
5,これじゃ、挟み撃ちだぁ！
5,クイーンは怒り狂ってる！
5,駄目だ！作戦は失敗だぁっ！
5,戦闘を続ける！巣を破壊しろ！
5,巣が傾いています！
5,巣から飛行型が出て来る！
5,巣の中にはまだかなりの飛行型がいる！キリがないぞ！巣を破壊しろ！
5,ビッグアンカーを確認！
5,テレポーションアンカーだ！
5,敵が多すぎる！援軍が必要だ！
5,うわあぁ！もう、駄目だあああ！
5,巣の傾きが大きくなっています！
5,そんな！クイーンが！クイーンが！
5,クイーンが、飛行型を引き連れています！
5,このタイミングで戻って来るとは！巣の危機を感じ取ったというのか！
5,作戦を継続してください！
5,クイーンが向かっている！迎え撃て！
5,敵に囲まれてるぞ！
5,全方位を警戒しろ！
5,もう作戦どころじゃない！
5,だめ、逃げて、逃げてください……
5,作戦は続行だ！クイーンを撃破しろ！
5,飛行型が、巣から飛び立っています！
5,巣が倒壊寸前です！
5,巣が壊れ始めてる。傾いてるぞ！
5,巣の破壊を確認
5,作戦は成功だ。我々は飛行型の増殖を食い止めた。よくやった……
5,敵ロボットを破壊し、街を奪還する
5,困難な任務だ。だが、やらねばならない
5,人類の生存圏を守る！やつらを倒して！
5,よくも俺たちの街を！
5,ここは俺の故郷だ！さっさと出て行け！
5,分かってるさ。人類はもう駄目だ
5,街にいたやつらは、ほとんどが死んだ
5,今やエイリアンが、この街の主って訳か
5,ナンバー6の攻撃を受け、潜水母艦セイレーンが消息を絶ちました
5,残るは、エピメテウスのみか……
5,転送装置を確認
5,転送装置は危険だ！破壊しろ！
5,この装置がある限り、敵はいくらでも怪物を送り込める。放置しておく訳にはいかない！
5,知らない間に、こんな装置が地下に……。もう好きな様に怪物を送り込める……！手に負える状況じゃない……！
5,こちら1-5。ポスト2、応答してくれ！
5,1-5よりポスト2！応答してくれ！
5,ポスト2！応答してくれ！
5,ポスト2！応答しろ！基地はどうなっている！おい！
5,こちら1-5。ポスト2、応答しろ。頼む！
5,こちらF3。ポスト2は壊滅した。F3に帰還されたし
5,こちら1-5！それは、確かか……？
5,確かだ
5,おいおい……。冗談じゃないぞ！ちきしょお！
5,生存者は君だけだ。無事で良かった
5,何が良かっただ！ふざけるな！あそこには、仲間がいた！
5,私の兄もだ！
5,つぅっ、すまない……。F3に帰還する
5,無事を祈る
5,飛行物体が接近している！戦闘準備だ！
5,撃ち落としてやるぜ！
5,狙撃の腕を見込まれて入隊した。俺のためにあるような任務だな
5,来たぞ！構え！
5,撃てーっ！
5,お伝えしておくことがあります
5,聞こう
5,エイリアンの訪問は、今回が初めてではありません
5,何！？
5,始まりは17年前です。インドの山中で、驚くべき発掘がありました。宇宙船の残骸です。数千年前に墜落したものと思われます
5,数千年前だと！？そんな昔に地球に来ていたというのか！
5,そうです。インドの神話にはこうあります。空から黄金に輝く船が降りて来た、と。人々は、黄金の船をヴィマナと呼び、その姿を描き残しました。その絵は、我々の知るテレポーションシップに酷似しています
5,なんということだ……
5,プライマーは、人類に大きな影響を与えたはずです。あるいは、我々自身がプライマーが生み出した生物、あの怪物たちの様なものなのかもしれません
5,くそっ、人類はプライマーの掌の上で踊っているに過ぎないというのか！
5,飛行物体が、このエリアを通過します
5,通過させるな！すべて撃ち落せ！
5,飛行物体が来るぞー！
5,こちらフェンサー！敵を確認した！
5,ウイングダイバー、戦闘を開始します！
5,戦闘中の部隊を援護しろ
5,プライマーの存在を知った者たちは、各国の有力者に働きかけ、地球規模の軍事組織を作りました。人類の英知を結集し、最高の兵器を開発。さらに、世界中に前線基地を設置。過剰とも思える兵器を配備してきました
5,それが、EDFか……！
5,ですが、その行動自体が、プライマーの怒りを買ったのかもしれません。我々は気付いてはいけなかったのでしょう。彼らの存在に
5,飛行物体接近。敵、数え切れません！
5,新たな飛行物体が接近しています
5,アラネアを駆除しろ！
5,なんてデカいネットだ！
5,動きが取れない！助けてくれー！
5,降ろせ！降ろしやがれ！
5,ネットを攻撃しろ！
5,テレポーションアンカーから怪物だ！
5,テレポーションアンカーを壊さないと、怪物だらけになるぞ！
5,ネットに捕らえられた者がいる！ネットを破壊して救出しろ！
5,網に捕まってる！救助を！
5,助けてっ！
5,義勇兵として、戦闘に参加している勇士たちに朗報です！政府は、皆さんに正規兵と同じ待遇を与える決定をしました！しかも、この幸運はすべての義勇兵に与えられます！例外はありません。さあ、すぐにEDFの施設で登録を！新しい待遇と義務が待っています！
5,前進！
5,フェンサーに遅れを取るな！
5,ニクス隊、行くぞ
5,GO、GO！
5,また仕事かよ！休暇はいつ取れるんだ！？
5,ブレイザーが使えるのは俺だけだ！ならば居場所は最前線しかない！
5,エイリアンを迎え撃つ。敵は大軍だ。地上部隊の健闘を祈る！
5,歩兵部隊、俺たちが盾になる！
5,エイリアンが来るぞー！
5,ニクス、マスターアーム、オン！
5,エイリアンを迎え撃て！
5,重装甲のエイリアンを確認！
5,撃て！撃てー！
5,コンバットフレームを守れ！
5,近付く敵は、我々がやります！
5,エイリアンが再生してる！やつら、不死身だぞ！
5,エイリアンが怪物を従えてるぞ！
5,やつら、怪物を操ってる！
5,怪物、大群です
5,凄い数の怪物だぁ！
5,エイリアンが接近しています！
5,敵の揚陸船を確認！
5,エイリアンが降下して来るぞ！
5,狙撃兵だ！敵の狙撃兵がいるぞ！
5,ビルの上に狙撃兵がいる！
5,誰か！狙撃兵をやれ！
5,砲撃を要請する！あの狙撃兵を排除してくれ！
5,駄目だ！建物に隠れろ！
5,砲撃が来る！地上部隊、巻き込まれるなよ！
5,砲撃開始！
5,着弾を確認
5,タイガー1、前進する
5,タイガー2、前進
5,タイガー3、前進だ！
5,テレポーションアンカーが落下してきます
5,テレポーションアンカーが来たぞ！
5,怪物だー！
5,ひぃぃ！翼のあるやつだぁぁ！
5,やられた！腕がぁ！
5,東に敵だー！
5,西にもいるぞ！
5,敵の揚陸船を確認しました
5,レンジャー1-5は全滅だ！こっちも、もう、駄目だ！
5,レンジャー1-2、負傷者多数。建物に避難した
5,こっちに来るぞ！
5,退避ぃー！退避ぃー！
5,うわぁあああああああああああ！
5,助けに行くぞ！う、うわああああああああああああ！
5,作戦を継続してください！
5,我々にはもう後がない！戦え！敵を防ぎ止めろ！
5,空軍はまだ上空にいる！エアレイダー、空爆地点を指示しろ！
5,落下物確認！
5,来たぞー！
5,向こうにもだ！
5,ほんとに落ちて来たぞ！
5,テレポーションアンカーの落下を確認！
5,全員無事か！？
5,負傷者なし。テレポーションアンカーの破壊に向かいます
5,怪物が来るぞーっ！
5,全方位に怪物がいるぞ！
5,囲まれてる！ヤバいぞ！
5,予測が正確すぎたか。よりによって、落下地点の中心とは！
5,怪物の数が多すぎる！どうなってるんだ！
5,落下したのはビッグアンカーのようです
5,ビッグアンカーだと！？
5,落下したのはビッグアンカーだ。多数の怪物を送り込んでくるぞ！
5,多数の怪物と交戦中！
5,他の部隊と合流しろ！戦力を集中させて、アンカーをひとつずつ破壊するんだ！
5,フェンサーチームと合流しろ
5,ウイングダイバーと合流しろ
5,こちらレンジャー7！戦闘中の部隊を援護する！
5,怪物の大群だーっ！
5,10隻すべてのマザーシップが移動を開始。目標は破壊を免れている都市。そして軍事拠点です
5,わずかに残った人類を消去するつもりか
5,全戦力を結集し、世界各地で、マザーシップへの攻撃を行います
5,マザーシップに対抗する手段はない。だが、勝算が無くても戦わねばならない！たとえ結果が同じだろうとな！
5,とうとう地上で繁殖を始めやがったぞ！
5,怪物は、地球環境に適応しつつあるんだ！
5,マザーモンスターを駆除する！卵もだ！
5,卵を破壊しろ！ひとつも残すな！
5,卵は雨に濡れても平気なのか！？
5,やつらは簡単に繁殖出来るって訳だ
5,付近の怪物が、このエリアを目指して進んでいます！
5,マザーモンスターが怪物を呼んだというのか！？
5,マザーモンスターが怪物を呼びやがった！
5,手に負える数じゃないぞ！
5,こちらEDF総司令官。私は、極秘地点で活動を続けている。だが、とうとう敵に発見されたようだ。皆に言っておく。この事態は想定済みである。新たな司令官が任務を引き継ぐ。何も問題はない。戦いは続く！エイリアンをこの星から追い払え！その仕事は皆に任せる！以上だ！
5,怪物の群れが作戦エリアに侵入しました！
5,怪物は、増える一方じゃないですか……！
5,卵が割れた！出て来やがるぞ！
5,卵が一斉に孵化！逃げてください！
5,踏み止まれ！怪物を殲滅しろ！
5,街中にネットが張られてるぞ！
5,街を巣に作り変えやがった！
5,生存者がいるぞ！
5,ネットを破壊して、生存者を助けるぞ！
5,Yes,sir！
5,怪物を、攻撃しろーっ！
5,おおおおおおお！
5,ここは生存者が多く残っているエリアです。迅速に怪物を駆除してください
5,キングがいる！手強いぞ！
5,テレポーションアンカーを確認
5,こちらフェンサー！アラネアと戦闘中！援護してくれぇ！
5,フェンサーが戦闘中だ。援護しろ
5,酷い有様だ。なんとかしてみせろ！
5,マザーシップ・ナンバー2が、EDF総司令部を攻撃。総司令部は、消滅しました
5,くそぉ！
5,あれが、マザーシップ・ナンバー9か！
5,揚陸船から、エイリアンが降下してくるぞ！
5,マザーシップに手を出す必要はない！それ以外の敵を撃破しろ！
5,新型のドローンだ！
5,マザーシップから、ドローンが降下しました！
5,ドローンを破壊しろ！
5,揚陸船を確認
5,宇宙服野郎が来るぞー！
5,南米に降下したマザーシップ・ナンバー10により、シェルターAが破壊されました。これにより、我々は備蓄物資の半分以上を失ったことになります
5,ドローンだ！
5,インペリアルドローンを確認
5,インペリアルドローンが来る！手強いぞ！
5,持ちこたえるのは無理だ！
5,援軍はまだなのか！？
5,援軍はまもなく到着する！踏み止まれ！
5,ギガンティック・アンローダー バルガ、マザーシップへの攻撃を開始する
5,突入！
5,蹴散らせ！
5,バルガと共に進め！
5,こんなデカブツを運ばなけりゃ、もっと早く来れたんだ！
5,いや、バルガなら、マザーシップを破壊出来る
5,ギガンティック・アンローダー バルガ、突入する
5,歩兵部隊、バルガを盾にしろ
5,生き延びてると思っていた。お前ならな
5,敵揚陸船が接近してきます
5,テレポーションシップが来たぞー！
5,重武装のやつだ！
5,歩兵部隊、バルガを援護してくれ
5,マザーシップが高度を上げました！
5,マザーシップ、上昇中です！
5,くそぉ、悠々と逃げていくぞ！
5,こちらバルガ。追撃は難しい
5,分かっている！それ以外の敵を殲滅しろ！
5,シェルターDも壊滅。備蓄物資は、さらに減少しました。今後の戦いが厳しくなりそうです
5,それがなんですか！備蓄なんてもう必要ない！使う人がいないんですよ！
5,先行部隊からの連絡が途絶えた。救援に向かう
5,このエリアに多数のテレポーションアンカーが落下した。それが怪物を送り込んでいるようだ
5,こんな地下にアンカーかよ……
5,もし発見出来なかったら、アンカーが地下に怪物を送り続けるのか！
5,そうなったら終わりだ。必ず見つけ出すぞ！
5,テレポーションアンカーだ！
5,γ型だ！
5,近付く前にやれ！潰されるぞ！
5,アンカーを破壊しました
5,巨大なβ型がいるぞ！
5,あれはキングだ！
5,テレポーションアンカーを破壊
5,先行部隊はどうなったんだ
5,必ず生存者がいるはずだ。捜し出すぞ！
5,いつまでこんな所にいればいいんだぁ！
5,救出ミッションが始まっている！耐えるんだ
5,気が狂いそうです！
5,アンカーの破壊に成功
5,怪物だ！大群だぞ！
5,うわあああああああ！
5,大丈夫だ……俺は大丈夫だ……
5,来てくれると信じていたぞ！
5,幻、じゃないよな……。本物の援軍だ！
5,巨大な怪物を見た。キングだ……！
5,テレポーションアンカーがあるぞ！
5,キングです！キングを確認！
5,マザーシップの攻撃で、大都市はほぼ壊滅しました
5,街を破壊されたからなんだって言うんです！街にはもう誰も住んでない！
5,エイリアンは山に怪物を投下してるんですよ！山に逃げた人々を殺すために！
5,ウォーバルガ
5,バルガ隊、前方に展開しろ
5,各隊止まれ。バルガ隊が来るぞ
5,あれはウォーバルガだ！8機もあるぞ！
5,バルガ隊が壁を作る。各隊はバルガを援護しつつ、接近する敵を攻撃しろ
5,ノーブルよりバルガ全機へ。切り離す。衝撃に備えろ！
5,切り離せ！
5,バルガ7、脚部にわずかな破損！
5,全機、バトルオペレーション！
5,バルガ隊、アタックだ！
5,バルガ2、交戦します
5,バルガ3！突っ込むぞ！うおおおおっ！
5,バルガ4、アタック！
5,バルガ5、攻撃する
5,バルガ6、戦闘開始！
5,バルガ8、なんとかやってみます
5,バルガ7、どうした
5,バルガ7、右足の調子が良くない。俺のじゃない、バルガの足だ！
5,各機、敵に接近！近接戦闘！
5,各車、射撃用意
5,バルガ1より全隊。バルガに武装はない。接近してぶちかますだけだ！ 我々に構わず攻撃しろ。バルガごと敵を撃て！
5,戦闘用といっても元はクレーン。頑丈さだけが取り柄だ。構わず撃て！
5,EMCはエルギヌスを狙え
5,歩兵部隊、EMCを守れ
5,左方向からも敵です！
5,怪物が接近しています
5,バルガはエルギヌスに強いが、怪物には弱い。歩兵部隊、怪物を倒しバルガを守れ
5,糸を出す怪物が来るぞー！
5,こちらスカウト。右方向にエイリアンを確認！
5,左右に展開したエイリアンが攻撃を開始
5,左右からの攻撃です！
5,巨大な怪物が作戦エリアに接近！あっ、エルギヌスの群れです！
5,エルギヌスの群れだと！？
5,なんてことだ
5,こいつらが市街地に入ってみろ。一瞬で街がなくなるぞ！
5,全隊、攻撃！
5,バルガを守れ！
5,バルガ隊の戦力が低下
5,こちらスカウト！怪物が接近！
5,重装甲のエイリアンを確認！
5,重装甲のエイリアンがいるぞ！
5,あれはシールドベアラーだ！
5,エイリアンの装甲は強固だ！一箇所を狙え！
5,飛行物体を確認！飛行型の怪物です！
5,飛行型はバルガの天敵だ！地上部隊、飛行型を攻撃しろ！
5,苦手なやつが来たぞ
5,怪物とは相性が悪い
5,地上部隊、援護してくれ！
5,怪生物、アーケルスを確認！複数です！
5,複数のアーケルスだと！？
5,バルガ隊！アーケルスが来るぞ！迎え撃て！
5,あれは、アーケルスだ！アーケルスの軍団が来やがった！
5,一体で街を壊滅させるやつだぞ！手に負える相手じゃない！
5,バルガ1、損傷した！
5,バルガ2、破損個所多数！
5,バルガ3、やられた！まだいけるぞー！
5,バルガ4、激しく損傷！
5,バルガ5、装甲破損！
5,バルガ6、中破！
5,バルガ7、黄色いランプが光ってる。なんだこれぇ
5,バルガ8、そ、損傷しました！
5,バルガ1、大破した！出力低下！
5,バルガ2、損傷個所多数！
5,バルガ3！満身創痍だ！
5,バルガ4、大破！脱出準備！
5,バルガ5、損傷大。もう、持ちません！
5,バルガ6、装甲破損！出力、大幅に低下！
5,バルガ7！赤いランプが光ってる！やばいぞ！
5,バルガ8、機体から異音！助けて！
5,うぅわあああああ！
5,うわあぁぁぁぁぁぁ！
5,うわあぁあぁぁ！！
5,ぁぁぁあああぁ！
5,うわああああ！
5,きゃぁあぁああぁあ！
5,うわぁああああああああああ！
5,うああああああぁぁ！
5,タッドポウルを確認
5,エイリアンが飛んでるぞー！
5,エイリアンが接近しています
5,囲まれてるぞ！
5,Bチームを投入する！
5,ノーブルよりバルガBへ。まもなく切り離す！
5,行くぞ！
5,全機、バトルオペレーション！
5,バルガBチーム、攻撃開始！各個に敵を攻撃せよ
5,Aチームがこれほどやられるとは。敵は化け物だ。慎重に行け
5,アーケルスは手強い！各隊、バルガ隊を援護しろ！
5,うううおあああああ！
5,バルガ隊、被害甚大。これほどの被害が出るなんて！
5,バルガはもう一体ある。戦場に投下するぞ！
5,そのバルガは、ベース223にあったマーク1です！
5,構わん！急げ！
5,しかし、パイロットすら……
5,ストーム1、バルガを投下する！搭乗しろ！
5,ストーム1、バルガに乗れ！
5,怪物の姿が見えないぞ！
5,人影もだ！
5,静まり返ってる。何があったんだ？
5,あのビルを見ろ！
5,ビルが、どうなってんだ！
5,怪物が出て来やがった！
5,速いぞ！もう目の前まで来やがった！
5,撃てー！撃てー！
5,これは、侵略生物αの変異体のようです
5,信じられないスピードだ！
5,ビルが崩れるぞー！
5,怪物だ！やつら、ビルを食ってる！
5,見ろ！ビルが崩れるぞー！
5,怪物だ！怪物が食い破りやがった！
5,この変異体は、コンクリートやプラスチックを餌として繁殖するようです
5,なんだと！？ビルや家を食べて増えるということか！
5,そうです。放置すれば、建造物はすべて消滅することになるでしょう
5,都市そのものが、やつらの餌か
5,建物を食い破る怪物だと！？いよいよ人類はヤバくなってきたぜ！
5,ビルの異変を確認！
5,ビルが崩れるぞー！
5,怪物が、ビルを餌にしやがったんだ！
5,怪物を攻撃しろ！絶対に逃がすな！
5,ウイングダイバーに援護させる！合流しろ！
5,あのビルだ！
5,怪物だ！怪物が、ビルを食ってる！
5,ビルの中を食い破って、繁殖しやがった！
5,全滅させないと、街が消えちまうぞ！
5,いくらなんでも多過ぎる！
5,駆除しきれないぞ！
5,この怪物が送り込まれてきたということは、エイリアンの作戦は、最終段階に入ろうとしているようです
5,人類の駆除が進んだことを確認し、次はすべての人工物を消し去るつもりか
5,痕跡すら残さず、文明を消滅させる。地球を人類の誕生前に戻すつもりでしょう
5,環境を汚染せずに、人類だけを消し去る。やつらは、それをやってのけようとしている
5,突撃だああ！
5,うおおおおおおおお！
5,アンカーはシールドベアラーに守られている。中途半端な攻撃は通じないぞ！
5,突撃して、一気に叩き潰せぇ！
5,グリムリーパー、突入する！
5,光の壁に突っ込むぞ！
5,グリムリーパーの援護がある！恐れるな！
5,空から怪物が来るぞー！
5,飛行型だ！
5,足を止めるな！突っ込むぞぉ！
5,撃ちまくれー！
5,目標はあの山の上だ！
5,一気に山を駆け上がるぞ！
5,駄目だ。敵が多すぎて進めない！
5,前進不能です！
5,なんとか、進まなければ！
5,くそっ、グリムリーパーがいてこのザマか！
5,よし、シールドベアラーを破壊したか！
5,よし！ウイングダイバーを突入させる！
5,ダイバー1、突入！
5,ダイバー2、突入！
5,ダイバー3、突入！
5,ウイングダイバー、敵を蹴散らせ！
5,ウイングダイバーが援護に向かった。合流しろ
5,破壊を確認
5,よくやった！シールドベアラーを倒したぞ！
5,破壊しました
5,緑の怪物だ！
5,緑の変異種を確認
5,聞いてください
5,私は神を探しています
5,なんの話だ？
5,インドの神話に、こんな記述があります。空から卵型の船が現れ、中から神が降臨した、と
5,卵型の船から、神が
5,それがどうした
5,卵型の船に乗った神。それは、おそらくエイリアンです。しかも、王や皇帝の様な存在だと考えられます。もし、その者を倒すことが出来れば
5,それは君個人の見解のようだな
5,世界中の神話に共通して登場するのです！空から降りて来る宇宙卵が。卵から現れた神が、人々に文明を授けたと！
5,我々は軍人だ。想像ではなく、現実に戦う！多くの兵士が今も戦場にいることを忘れるな！
5,分かっています！ですが、信じたい！信じたいのです！戦況は絶望的。でも、卵型の船を破壊すれば、人類は勝てる！
5,分かった……！希望は、必要だ
5,前進！
5,Yes,sir！
5,怪物を引き連れたエイリアンを殲滅する
5,敵は山の向こうだ！行くぞ！
5,うおおおおおーっ！
5,この山は敵に占領されている！油断するな！
5,Yes,sir！
5,山を駆け上がるぞ！
5,有翼型エイリアンが山岳部に侵入！
5,上だ！上から来るぞ！
5,有翼型エイリアンです！
5,空から来るぞ！翼のあるエイリアンだ！
5,空もエイリアンに制圧されてる！空軍はどうしたんだ！
5,有翼型エイリアンを確認！
5,空を見ろ！エイリアンが飛んでるぞ！
5,陸も空もエイリアンだらけだ！ここは本当に地球なのかよ！
5,ちくしょー！ここは俺たちの星だぞ！
5,有翼型エイリアンの大群を確認
5,有翼型エイリアンが来るぞ！
5,卵型の宇宙船さえ見つかれば！
5,まだそんなことを！
5,世界中の神話に登場する宇宙の卵！偶然とは思えません、必ずあるはずです。神が乗る、卵型宇宙船が！
5,神話はともかく、敵のコマンドシップが存在する可能性はある。旗艦を叩くことが出来れば船団は崩壊する。存在すればの話だが
5,敵に囲まれた！援軍が必要だ！
5,敵だらけだーっ！
5,テレポーションシップに囲まれてるぞ！
5,応答してくれ！なぜ返事をしない！
5,作戦司令本部は、敵の攻撃を受けました。今は私がサポートします
5,援軍を頼む！
5,それが、展開中の部隊は全滅。基地も……
5,くそっ！
5,このエリアは壊滅だ。だがやつらは手を緩める気はない。俺たちを殺した後、残された人類を殺しに行く。それを許す訳にはいかない！
5,俺たちを追い詰めたつもりだろうが、残念だな！逃げる気はない！
5,すでに我々に勝利はない。後は、どれだけ敵を道連れにするかだ！
5,エイリアンを投下する気だ！
5,もぉぉお終いだ！
5,この状況でテレポーションシップを撃墜するなんて！
5,テレポーションシップを撃墜！信じられない！
5,エイリアンが降下しています
5,撃墜！
5,敵の殲滅を確認！……ありがとう！
5,こちらスカウト！エイリアンは、巨大な怪物を多数連れています！恐るべき軍団です！
5,前進！
5,怪物共を殲滅するぞ！
5,退避！退避ー！
5,退避しろ！
5,待て！勝ち目はない。逃げろ！
5,逃げる？どこにだ！
5,基地は壊滅だ。街も怪物だらけ。帰る場所なんてない！
5,怪物を放置すれば、生き残ったわずかな人々も殺される！俺たちなら被害を減らせる！
5,デカブツ共をやるぞ
5,おおおおおーっ！
5,基地にいたやつらの仇を討つ！
5,スカウト、戦闘に参加する！
5,今から、俺たちはレンジャーだ！
5,覚悟は出来てる！俺たちも戦う！
5,エイリアンが怪物共を指揮している！エイリアンを攻撃しろ－！
5,エイリアンが何かしている！
5,怪生物が来るぞぉ！
5,こちら作戦司令本部。生存者はいるか！？
5,こちらは地下施設で作戦を再開した。絶望するにはまだ早い！戦闘を続行しろ！
5,ストーム4の救助に向かう！
5,急げ！ストーム4を救出するぞ！
5,こちらストーム4！怪物と交戦中
5,救出部隊がそちらに向かっている。持ちこたえろ！
5,急げ！ストーム4を救出しろ！
5,ストーム4の救出が任務だ
5,我々は敵軍のど真ん中だ。覚悟だけはしておけ
5,こちらストーム4！救援は無用！
5,なんだと！？
5,周囲は怪物だらけ！救援は無用！戦力を温存されたし！
5,繰り返す！救援は無用！
5,飛行型の怪物だー！
5,右だ！右から来るぞ！
5,空を飛ぶエイリアンもいる！
5,怪物だらけだぁ！
5,救助どころか、全員まとめてやられるぞ！
5,撃ちまくれぇー！
5,すまない！死地に招いたようだ！
5,怪物が来るぞー！
5,翼のあるエイリアンだ！
